teamid,season,player_id,player,birth_date,height,leagueid,num,position,weight,age,exp,school,team_players
1610612737,2010,2863,Damien Wilkins,1980-01-11,6.5,00,3,G-F,225,31,6,Georgia,15
1610612737,2010,2746,Josh Smith,1985-12-05,6.75,00,5,F,240,25,6,Oak Hill Academy (VA),15
1610612737,2010,2550,Kirk Hinrich,1981-01-02,6.333333333333333,00,6,G,190,30,7,Kansas,15
1610612737,2010,2037,Jamal Crawford,1980-03-20,6.416666666666667,00,11,G,200,31,10,Michigan,15
1610612737,2010,2694,Josh Powell,1983-01-25,6.75,00,12,F,240,28,5,North Carolina State,15
1610612737,2010,201143,Al Horford,1986-06-03,6.833333333333333,00,15,C-F,245,25,3,Florida,15
1610612737,2010,202377,Pape Sy,1988-04-05,6.583333333333333,00,19,F-G,225,23,0,"Loudeac, France",15
1610612737,2010,101107,Marvin Williams,1986-06-19,6.75,00,24,F,240,25,5,North Carolina,15
1610612737,2011,201952,Jeff Teague,1988-06-10,6.166666666666667,00,0,G,181,24,2,Wake Forest,15
1610612737,2011,1503,Tracy McGrady,1979-05-24,6.666666666666667,00,1,F,225,33,14,Mount Zion Christian Academy (NC),15
1610612737,2011,2207,Joe Johnson,1981-06-29,6.583333333333333,00,2,G,240,31,10,Arkansas,15
1610612737,2011,2746,Josh Smith,1985-12-05,6.75,00,5,F,225,26,7,Oak Hill Academy (VA),15
1610612737,2011,2550,Kirk Hinrich,1981-01-02,6.333333333333333,00,6,G,190,31,8,Kansas,15
1610612737,2011,2457,Jannero Pargo,1979-10-22,6.083333333333333,00,7,G,185,32,7,Arkansas,15
1610612737,2011,201143,Al Horford,1986-06-03,6.833333333333333,00,15,C-F,250,26,4,Florida,15
1610612737,2011,101107,Marvin Williams,1986-06-19,6.75,00,24,F,245,26,6,North Carolina,15
1610612737,2011,956,Erick Dampier,1975-07-14,6.916666666666667,00,25,C,265,36,15,Mississippi State,15
1610612737,2011,2585,Zaza Pachulia,1984-02-10,6.916666666666667,00,27,C,275,28,8,"Tbilisi, Georgia",15
1610612737,2012,201952,Jeff Teague,1988-06-10,6.166666666666667,00,0,G,181,25,3,Wake Forest,15
1610612737,2012,101150,Lou Williams,1986-10-27,6.083333333333333,00,3,G,175,26,6,South Gwinnett HS (GA),15
1610612737,2012,201229,Anthony Tolliver,1985-06-01,6.666666666666667,00,4,F,240,28,4,Creighton,15
1610612737,2012,2746,Josh Smith,1985-12-05,6.75,00,5,F,225,27,8,Oak Hill Academy (VA),15
1610612737,2012,202714,Shelvin Mack,1990-04-22,6.25,00,8,G,207,23,1,Butler,15
1610612737,2012,101130,Johan Petro,1986-01-27,7,00,10,C,247,27,7,"Paris, France",15
1610612737,2012,203098,John Jenkins,1991-03-06,6.333333333333333,00,12,G,215,22,0,Vanderbilt,15
1610612737,2012,201143,Al Horford,1986-06-03,6.833333333333333,00,15,C-F,250,27,5,Florida,15
1610612737,2012,2594,Kyle Korver,1981-03-17,6.583333333333333,00,26,F-G,212,32,9,Creighton,15
1610612737,2012,2585,Zaza Pachulia,1984-02-10,6.916666666666667,00,27,C-F,275,29,9,"Tbilisi, Georgia",15
1610612737,2013,201952,Jeff Teague,1988-06-10,6.166666666666667,00,0,G,181,26,4,Wake Forest,15
1610612737,2013,101150,Lou Williams,1986-10-27,6.083333333333333,00,3,G,175,27,8,South Gwinnett HS (GA),15
1610612737,2013,200794,Paul Millsap,1985-02-10,6.666666666666667,00,4,F,253,29,7,Louisiana Tech,15
1610612737,2013,201960,DeMarre Carroll,1986-07-27,6.666666666666667,00,5,F,212,27,4,Missouri,15
1610612737,2013,203544,Pero Antic,1982-07-29,6.916666666666667,00,6,C,260,31,0,Macedonia,15
1610612737,2013,202714,Shelvin Mack,1990-04-22,6.25,00,8,G,207,24,2,Butler,15
1610612737,2013,203098,John Jenkins,1991-03-06,6.333333333333333,00,12,G,215,23,1,Vanderbilt,15
1610612737,2013,202970,Gustavo Ayon,1985-04-01,6.833333333333333,00,14,F-C,250,29,2,"Tepic, Mexico",15
1610612737,2013,201143,Al Horford,1986-06-03,6.833333333333333,00,15,C-F,250,28,6,Florida,15
1610612737,2013,203471,Dennis Schroder,1993-09-15,6.083333333333333,00,17,G,168,20,0,Germany,15
1610612737,2014,201952,Jeff Teague,1988-06-10,6.166666666666667,00,0,G,181,27,5,Wake Forest,15
1610612737,2014,201948,Austin Daye,1988-06-05,6.916666666666667,00,3,F,220,27,5,Gonzaga,15
1610612737,2014,200794,Paul Millsap,1985-02-10,6.666666666666667,00,4,F,253,30,8,Louisiana Tech,15
1610612737,2014,201960,DeMarre Carroll,1986-07-27,6.666666666666667,00,5,F,212,28,5,Missouri,15
1610612737,2014,203544,Pero Antic,1982-07-29,6.916666666666667,00,6,F-C,260,32,1,Macedonia,15
1610612737,2014,1882,Elton Brand,1979-03-11,6.75,00,7,F-C,254,36,15,Duke,15
1610612737,2014,202714,Shelvin Mack,1990-04-22,6.25,00,8,G,207,25,3,Butler,15
1610612737,2014,203098,John Jenkins,1991-03-06,6.333333333333333,00,12,G,215,24,2,Vanderbilt,15
1610612737,2014,201143,Al Horford,1986-06-03,6.833333333333333,00,15,C-F,250,29,7,Florida,15
1610612737,2014,203471,Dennis Schroder,1993-09-15,6.083333333333333,00,17,G,168,21,1,Germany,15
1610612737,2015,201952,Jeff Teague,1988-06-10,6.166666666666667,00,0,G,186,28,6,Wake Forest,15
1610612737,2015,200794,Paul Millsap,1985-02-10,6.666666666666667,00,4,F,246,31,9,Louisiana Tech,15
1610612737,2015,203501,Tim Hardaway Jr.,1992-03-16,6.5,00,10,G,205,24,2,Michigan,15
1610612737,2015,201168,Tiago Splitter,1985-01-01,6.916666666666667,00,11,C-F,245,31,5,"Blumenau, Brazil",15
1610612737,2015,2550,Kirk Hinrich,1981-01-02,6.333333333333333,00,12,G,190,35,12,Kansas,15
1610612737,2015,203934,Lamar Patterson,1991-08-12,6.416666666666667,00,13,G-F,225,24,0,Pittsburgh,15
1610612737,2015,201143,Al Horford,1986-06-03,6.833333333333333,00,15,C-F,245,30,8,Florida,15
1610612737,2015,203471,Dennis Schroder,1993-09-15,6.083333333333333,00,17,G,172,22,2,Germany,15
1610612737,2015,204002,Edy Tavares,1992-03-22,7.25,00,22,C,260,24,0,NA,15
1610612737,2015,203145,Kent Bazemore,1989-07-01,6.416666666666667,00,24,F-G,201,26,3,Old Dominion,15
1610612737,2016,200794,Paul Millsap,1985-02-10,6.666666666666667,00,4,F,246,32,10,Louisiana Tech,15
1610612737,2016,1627098,Malcolm Delaney,1989-03-11,6.25,00,5,G,190,28,0,Virginia Tech,15
1610612737,2016,101141,Ersan Ilyasova,1987-05-15,6.833333333333333,00,7,F,235,30,8,"Eskisehir, Turkey",15
1610612737,2016,2730,Dwight Howard,1985-12-08,6.916666666666667,00,8,C,265,31,12,SW Atlanta Christian Academy (GA),15
1610612737,2016,203501,Tim Hardaway Jr.,1992-03-16,6.5,00,10,G,205,25,3,Michigan,15
1610612737,2016,1627752,Taurean Prince,1994-03-22,6.666666666666667,00,12,F,220,23,0,Baylor,15
1610612737,2016,101181,Jose Calderon,1981-09-28,6.25,00,13,G,200,35,11,"Villanueva de la Serena, Spain",15
1610612737,2016,203471,Dennis Schroder,1993-09-15,6.083333333333333,00,17,G,172,23,3,Germany,15
1610612737,2016,203145,Kent Bazemore,1989-07-01,6.416666666666667,00,24,F-G,201,27,4,Old Dominion,15
1610612737,2016,200757,Thabo Sefolosha,1984-05-02,6.583333333333333,00,25,F,220,33,10,"Vevey, Switzerland",15
1610612737,2017,1628499,Antonius Cleveland,1994-02-02,6.5,00,0,G,195,24,1,Southeast Missouri State,18
1610612737,2017,1628416,Tyler Dorsey,1996-02-18,6.416666666666667,00,2,G,183,22,1,Oregon,18
1610612737,2017,1628537,Jaylen Morris,1995-09-19,6.416666666666667,00,3,G,185,22,1,Molloy,18
1610612737,2017,1628510,Andrew White III,1993-06-16,6.583333333333333,00,4,F,210,25,1,Syracuse,18
1610612737,2017,1627098,Malcolm Delaney,1989-03-11,6.25,00,5,G,190,29,2,Virginia Tech,18
1610612737,2017,202379,Jeremy Evans,1987-10-24,6.75,00,6,F,200,30,7,Western Kentucky,18
1610612737,2017,1627814,Damion Lee,1992-10-21,6.5,00,8,G,210,25,1,Louisville,18
1610612737,2017,203705,Josh Magette,1989-11-28,6.083333333333333,00,11,G,160,28,1,Alabama-Huntsville,18
1610612737,2017,1627752,Taurean Prince,1994-03-22,6.666666666666667,00,12,F,220,24,2,Baylor,18
1610612737,2017,203473,Dewayne Dedmon,1989-08-12,7,00,14,C,245,28,5,Southern California,18
1610612738,1984,76017,Danny Ainge,1959-03-17,6.416666666666667,00,44,G,175,26,3,Brigham Young,13
1610612738,1984,1449,Larry Bird,1956-12-07,6.75,00,33,F,220,28,5,Indiana State,13
1610612738,1984,76296,Quinn Buckner,1954-08-20,6.25,00,28,G,190,30,8,Indiana,13
1610612738,1984,76342,Rick Carlisle,1959-10-27,6.416666666666667,00,34,G,210,25,0,Virginia,13
1610612738,1984,76351,M.L. Carr,1951-01-09,6.5,00,30,F,205,34,8,Guilford,13
1610612738,1984,76398,Carlos Clark,1960-08-10,6.333333333333333,00,40,G,210,24,1,Mississippi,13
1610612738,1984,77141,Dennis Johnson,1954-09-18,6.333333333333333,00,3,G,185,30,8,Pepperdine,13
1610612738,1984,1123,Greg Kite,1961-08-05,6.916666666666667,00,50,C,250,23,1,Brigham Young,13
1610612738,1984,77487,Cedric Maxwell,1955-11-21,6.666666666666667,00,31,F,205,29,7,North Carolina-Charlotte,13
1610612738,1984,1450,Kevin McHale,1957-12-19,6.833333333333333,00,32,F,210,27,4,Minnesota,13
1610612738,1985,76017,Danny Ainge,1959-03-17,6.416666666666667,00,44,G,175,27,4,Brigham Young,13
1610612738,1985,1449,Larry Bird,1956-12-07,6.75,00,33,F,220,29,6,Indiana State,13
1610612738,1985,76342,Rick Carlisle,1959-10-27,6.416666666666667,00,34,G,210,26,1,Virginia,13
1610612738,1985,77141,Dennis Johnson,1954-09-18,6.333333333333333,00,3,G,185,31,9,Pepperdine,13
1610612738,1985,1123,Greg Kite,1961-08-05,6.916666666666667,00,50,C,250,24,2,Brigham Young,13
1610612738,1985,1450,Kevin McHale,1957-12-19,6.833333333333333,00,32,F,210,28,5,Minnesota,13
1610612738,1985,305,Robert Parish,1953-08-30,7.083333333333333,00,0,C,230,32,9,Centenary (LA),13
1610612738,1985,78146,Jerry Sichting,1956-11-29,6.083333333333333,00,12,G,168,29,5,Purdue,13
1610612738,1985,78314,David Thirdkill,1960-04-12,6.583333333333333,00,45,F,195,26,3,Bradley,13
1610612738,1985,78417,Sam Vincent,1963-05-18,6.166666666666667,00,11,G,185,23,0,Michigan State,13
1610612738,1986,76017,Danny Ainge,1959-03-17,6.416666666666667,00,44,G,175,28,5,Brigham Young,16
1610612738,1986,1449,Larry Bird,1956-12-07,6.75,00,33,F,220,30,7,Indiana State,16
1610612738,1986,76342,Rick Carlisle,1959-10-27,6.416666666666667,00,34,G,210,27,2,Virginia,16
1610612738,1986,76543,Darren Daye,1960-11-30,6.666666666666667,00,20,F,220,26,3,UCLA,16
1610612738,1986,77002,Conner Henry,1963-07-21,6.583333333333333,00,43,G,195,23,0,California-Santa Barbara,16
1610612738,1986,77141,Dennis Johnson,1954-09-18,6.333333333333333,00,3,G,185,32,10,Pepperdine,16
1610612738,1986,1123,Greg Kite,1961-08-05,6.916666666666667,00,50,C,250,25,3,Brigham Young,16
1610612738,1986,1450,Kevin McHale,1957-12-19,6.833333333333333,00,32,F,210,29,6,Minnesota,16
1610612738,1986,305,Robert Parish,1953-08-30,7.083333333333333,00,0,C,230,33,10,Centenary (LA),16
1610612738,1986,122,Fred Roberts,1960-08-14,6.833333333333333,00,31,F,218,26,3,Brigham Young,16
1610612738,1987,76009,Mark Acres,1962-11-15,6.916666666666667,00,42,C,220,25,0,Oral Roberts,13
1610612738,1987,76017,Danny Ainge,1959-03-17,6.416666666666667,00,44,G,175,29,6,Brigham Young,13
1610612738,1987,1449,Larry Bird,1956-12-07,6.75,00,33,F,220,31,8,Indiana State,13
1610612738,1987,76543,Darren Daye,1960-11-30,6.666666666666667,00,20,F,220,27,4,UCLA,13
1610612738,1987,600014,Artis Gilmore,1948-09-21,7.166666666666667,00,53,C,240,39,11,Jacksonville,13
1610612738,1987,77141,Dennis Johnson,1954-09-18,6.333333333333333,00,3,G,185,33,11,Pepperdine,13
1610612738,1987,77384,Reggie Lewis,1965-11-21,6.583333333333333,00,35,G,195,22,0,Northeastern,13
1610612738,1987,38,Brad Lohaus,1964-09-29,6.916666666666667,00,54,F,230,23,0,Iowa,13
1610612738,1987,1450,Kevin McHale,1957-12-19,6.833333333333333,00,32,F,210,30,7,Minnesota,13
1610612738,1987,77609,Dirk Minniefield,1961-01-17,6.25,00,11,G,180,27,2,Kentucky,13
1610612738,1988,76009,Mark Acres,1962-11-15,6.916666666666667,00,42,C,220,26,1,Oral Roberts,15
1610612738,1988,1449,Larry Bird,1956-12-07,6.75,00,33,F,220,32,9,Indiana State,15
1610612738,1988,76170,Otis Birdsong,1955-12-09,6.25,00,12,G,190,33,11,Houston,15
1610612738,1988,333,Kevin Gamble,1965-11-13,6.5,00,34,F,210,23,1,Iowa,15
1610612738,1988,97,Ronnie Grandison,1964-07-09,6.5,00,31,F,215,24,0,New Orleans,15
1610612738,1988,77141,Dennis Johnson,1954-09-18,6.333333333333333,00,3,G,185,34,12,Pepperdine,15
1610612738,1988,170,Joe Kleine,1962-01-04,6.916666666666667,00,53,C,255,27,3,Arkansas,15
1610612738,1988,77384,Reggie Lewis,1965-11-21,6.583333333333333,00,35,G,195,23,1,Northeastern,15
1610612738,1988,1450,Kevin McHale,1957-12-19,6.833333333333333,00,32,F,210,31,8,Minnesota,15
1610612738,1988,305,Robert Parish,1953-08-30,7.083333333333333,00,0,C,230,35,12,Centenary (LA),15
1610612738,1989,76082,John Bagley,1960-04-23,6,00,5,G,185,30,7,Boston College,12
1610612738,1989,1449,Larry Bird,1956-12-07,6.75,00,33,F,220,33,10,Indiana State,12
1610612738,1989,333,Kevin Gamble,1965-11-13,6.5,00,34,F,210,24,2,Iowa,12
1610612738,1989,77141,Dennis Johnson,1954-09-18,6.333333333333333,00,3,G,185,35,13,Pepperdine,12
1610612738,1989,170,Joe Kleine,1962-01-04,6.916666666666667,00,53,C,255,28,4,Arkansas,12
1610612738,1989,77384,Reggie Lewis,1965-11-21,6.583333333333333,00,35,G,195,24,2,Northeastern,12
1610612738,1989,1450,Kevin McHale,1957-12-19,6.833333333333333,00,32,F,210,32,9,Minnesota,12
1610612738,1989,305,Robert Parish,1953-08-30,7.083333333333333,00,0,C,230,36,13,Centenary (LA),12
1610612738,1989,77819,Jim Paxson,1957-07-09,6.5,00,NA,G,200,32,10,Dayton,12
1610612738,1989,291,Ed Pinckney,1963-03-27,6.75,00,54,F,195,27,4,Villanova,12
1610612738,1990,1449,Larry Bird,1956-12-07,6.75,00,33,F,220,34,11,Indiana State,15
1610612738,1990,244,Dee Brown,1968-11-29,NA,00,NA,G,NA,22,0,Jacksonville,15
1610612738,1990,333,Kevin Gamble,1965-11-13,6.5,00,34,F,210,25,3,Iowa,15
1610612738,1990,170,Joe Kleine,1962-01-04,6.916666666666667,00,53,C,255,29,5,Arkansas,15
1610612738,1990,77384,Reggie Lewis,1965-11-21,6.583333333333333,00,35,G,195,25,3,Northeastern,15
1610612738,1990,1450,Kevin McHale,1957-12-19,6.833333333333333,00,32,F,210,33,10,Minnesota,15
1610612738,1990,305,Robert Parish,1953-08-30,7.083333333333333,00,0,C,230,37,14,Centenary (LA),15
1610612738,1990,291,Ed Pinckney,1963-03-27,6.75,00,54,F,195,28,5,Villanova,15
1610612738,1990,77872,Dave Popson,1964-05-17,6.833333333333333,00,42,C,220,27,1,North Carolina,15
1610612738,1990,216,Brian Shaw,1966-03-22,6.5,00,20,G,205,25,1,California-Santa Barbara,15
1610612738,1991,76082,John Bagley,1960-04-23,6,00,5,G,185,32,8,Boston College,15
1610612738,1991,1449,Larry Bird,1956-12-07,6.75,00,33,F,220,35,12,Indiana State,15
1610612738,1991,244,Dee Brown,1968-11-29,NA,00,NA,G,NA,23,1,Jacksonville,15
1610612738,1991,428,Sherman Douglas,1966-09-15,6,00,NA,G,180,25,2,Syracuse,15
1610612738,1991,296,Rick Fox,1969-07-24,6.583333333333333,00,44,F-G,250,22,0,North Carolina,15
1610612738,1991,333,Kevin Gamble,1965-11-13,6.5,00,34,F,210,26,4,Iowa,15
1610612738,1991,76874,Rickey Green,1954-08-18,6,00,13,G,170,37,13,Michigan,15
1610612738,1991,170,Joe Kleine,1962-01-04,6.916666666666667,00,53,C,255,30,6,Arkansas,15
1610612738,1991,77384,Reggie Lewis,1965-11-21,6.583333333333333,00,35,G,195,26,4,Northeastern,15
1610612738,1991,1450,Kevin McHale,1957-12-19,6.833333333333333,00,32,F,210,34,11,Minnesota,15
1610612738,1992,76001,Alaa Abdelnaby,1968-06-24,6.833333333333333,00,4,F,240,25,2,Duke,16
1610612738,1992,76082,John Bagley,1960-04-23,6,00,5,G,185,33,9,Boston College,16
1610612738,1992,76123,Kenny Battle,1964-10-10,6.5,00,8,G,210,28,3,Illinois,16
1610612738,1992,244,Dee Brown,1968-11-29,NA,00,NA,G,NA,24,2,Jacksonville,16
1610612738,1992,428,Sherman Douglas,1966-09-15,6,00,20,G,180,26,3,Syracuse,16
1610612738,1992,296,Rick Fox,1969-07-24,6.583333333333333,00,44,F-G,250,23,1,North Carolina,16
1610612738,1992,333,Kevin Gamble,1965-11-13,6.5,00,34,F,210,27,5,Iowa,16
1610612738,1992,170,Joe Kleine,1962-01-04,6.916666666666667,00,53,C,255,31,7,Arkansas,16
1610612738,1992,77294,Bart Kofoed,1964-03-24,6.333333333333333,00,12,F,210,29,4,Nebraska-Kearney,16
1610612738,1992,77384,Reggie Lewis,1965-11-21,6.583333333333333,00,35,G,195,27,5,Northeastern,16
1610612738,1993,76001,Alaa Abdelnaby,1968-06-24,6.833333333333333,00,4,F,240,26,3,Duke,15
1610612738,1993,244,Dee Brown,1968-11-29,NA,00,NA,G,NA,25,3,Jacksonville,15
1610612738,1993,76450,Chris Corchiani,1968-03-28,6,00,12,G,185,26,2,North Carolina State,15
1610612738,1993,428,Sherman Douglas,1966-09-15,6,00,20,G,180,27,4,Syracuse,15
1610612738,1993,768,Acie Earl,1970-06-23,6.833333333333333,00,55,C,240,24,0,Iowa,15
1610612738,1993,296,Rick Fox,1969-07-24,6.583333333333333,00,44,F-G,250,24,2,North Carolina,15
1610612738,1993,333,Kevin Gamble,1965-11-13,6.5,00,34,F,210,28,6,Iowa,15
1610612738,1993,76961,Tony Harris,1967-05-13,6.25,00,43,G,190,27,1,New Orleans,15
1610612738,1993,77387,Todd Lichti,1967-01-08,6.333333333333333,00,30,G,205,27,4,Stanford,15
1610612738,1993,1365,Xavier McDaniel,1963-06-04,6.583333333333333,00,31,F,205,31,8,Wichita State,15
1610612738,1994,1806,James Blackwell,1968-02-25,6,00,8,G,190,27,0,Dartmouth,16
1610612738,1994,244,Dee Brown,1968-11-29,NA,00,NA,G,NA,26,4,Jacksonville,16
1610612738,1994,76542,Tony Dawson,1967-08-25,6.583333333333333,00,45,F,215,27,1,Florida State,16
1610612738,1994,428,Sherman Douglas,1966-09-15,6,00,20,G,180,28,5,Syracuse,16
1610612738,1994,768,Acie Earl,1970-06-23,6.833333333333333,00,55,C,240,25,1,Iowa,16
1610612738,1994,442,Pervis Ellison,1967-04-03,6.75,00,29,C,210,28,5,Louisville,16
1610612738,1994,296,Rick Fox,1969-07-24,6.583333333333333,00,44,F-G,231,25,3,North Carolina,16
1610612738,1994,76961,Tony Harris,1967-05-13,6.25,00,43,G,190,28,2,New Orleans,16
1610612738,1994,77081,Jay Humphries,1962-10-17,6.25,00,5,G,185,32,10,Colorado,16
1610612738,1994,1365,Xavier McDaniel,1963-06-04,6.583333333333333,00,34,F,205,32,9,Wichita State,16
1610612738,1995,376,Eric Montross,1971-09-23,7,00,0,C,270,24,1,North Carolina,17
1610612738,1995,133,David Wesley,1970-11-14,6.083333333333333,00,4,G,196,25,2,Baylor,17
1610612738,1995,675,Junior Burrough,1973-01-18,6.666666666666667,00,5,F,242,23,0,Virginia,17
1610612738,1995,244,Dee Brown,1968-11-29,6.166666666666667,00,7,G,175,27,5,Jacksonville,17
1610612738,1995,65,Greg Minor,1971-09-08,6.5,00,9,G-F,210,24,1,Louisville,17
1610612738,1995,344,Dana Barros,1967-04-13,5.916666666666667,00,11,G,163,29,6,Boston College,17
1610612738,1995,103,Todd Day,1970-01-07,6.5,00,13,G-F,195,26,3,Arkansas,17
1610612738,1995,442,Pervis Ellison,1967-04-03,6.833333333333333,00,29,C-F,235,29,6,Louisville,17
1610612738,1995,676,Thomas Hamilton,1975-04-03,7.25,00,30,C,390,21,0,Pittsburgh,17
1610612738,1995,475,Doug Smith,1969-09-17,6.833333333333333,00,34,F,220,26,4,Missouri,17
1610612738,1996,133,David Wesley,1970-11-14,6.083333333333333,00,4,G,198,26,3,Baylor,12
1610612738,1996,1138,Michael Hawkins,1972-10-28,6,00,5,G,178,24,0,Xavier,12
1610612738,1996,244,Dee Brown,1968-11-29,6.166666666666667,00,7,G,192,28,6,Jacksonville,12
1610612738,1996,952,Antoine Walker,1976-08-12,6.75,00,8,F,224,20,0,Kentucky,12
1610612738,1996,103,Todd Day,1970-01-07,6.5,00,13,G-F,188,27,4,Arkansas,12
1610612738,1996,1041,Nate Driggers,1973-10-12,6.416666666666667,00,27,G-F,215,23,0,Montevallo,12
1610612738,1996,55,Marty Conlon,1968-01-19,6.916666666666667,00,30,F,245,29,4,Providence,12
1610612738,1996,984,Steve Hamer,1973-11-13,7,00,42,C,245,23,0,Tennessee,12
1610612738,1996,1136,Brett Szabo,1968-02-01,6.916666666666667,00,43,C,230,29,0,Augustana (SD),12
1610612738,1996,296,Rick Fox,1969-07-24,6.583333333333333,00,44,F-G,249,27,5,North Carolina,12
1610612738,1997,962,Walter McCarty,1974-02-01,6.833333333333333,00,0,F,230,24,1,Kentucky,12
1610612738,1997,1500,Ron Mercer,1976-05-18,6.583333333333333,00,5,G-F,210,22,0,Kentucky,12
1610612738,1997,72,Kenny Anderson,1970-10-09,6.083333333333333,00,7,G,168,27,6,Georgia Tech,12
1610612738,1997,952,Antoine Walker,1976-08-12,6.75,00,8,F,245,21,1,Kentucky,12
1610612738,1997,65,Greg Minor,1971-09-08,6.5,00,9,G-F,230,26,3,Louisville,12
1610612738,1997,344,Dana Barros,1967-04-13,5.916666666666667,00,11,G,163,31,8,Boston College,12
1610612738,1997,963,Dontae' Jones,1975-06-02,6.666666666666667,00,13,F,220,23,0,Mississippi State,12
1610612738,1997,721,Tyus Edney,1973-02-14,5.833333333333333,00,20,G,152,25,2,UCLA,12
1610612738,1997,1682,Reggie Hanson,1968-10-08,6.666666666666667,00,34,F,195,29,0,Kentucky,12
1610612738,1997,969,Travis Knight,1974-09-13,7,00,40,C,235,23,1,Connecticut,12
1610612738,1998,962,Walter McCarty,1974-02-01,6.833333333333333,00,0,F,230,25,2,Kentucky,12
1610612738,1998,1500,Ron Mercer,1976-05-18,6.583333333333333,00,5,G-F,210,23,1,Kentucky,12
1610612738,1998,72,Kenny Anderson,1970-10-09,6.083333333333333,00,7,G,168,28,7,Georgia Tech,12
1610612738,1998,952,Antoine Walker,1976-08-12,6.75,00,8,F,245,22,2,Kentucky,12
1610612738,1998,344,Dana Barros,1967-04-13,5.916666666666667,00,11,G,163,32,9,Boston College,12
1610612738,1998,1477,Bruce Bowen,1971-06-14,6.583333333333333,00,12,F,200,28,2,Cal State-Fullerton,12
1610612738,1998,1800,Damon Jones,1976-08-25,6.25,00,13,G,185,22,0,Houston,12
1610612738,1998,1718,Paul Pierce,1977-10-13,6.583333333333333,00,34,F,220,21,0,Kansas,12
1610612738,1998,1499,Tony Battie,1976-02-11,6.916666666666667,00,40,C-F,240,23,1,Texas Tech,12
1610612738,1998,35,Eric Riley,1970-06-02,7,00,44,C,245,29,3,Michigan,12
1610612738,1999,962,Walter McCarty,1974-02-01,6.833333333333333,00,0,F,230,26,3,Kentucky,12
1610612738,1999,1499,Tony Battie,1976-02-11,6.916666666666667,00,4,C-F,240,24,2,Texas Tech,12
1610612738,1999,72,Kenny Anderson,1970-10-09,6.083333333333333,00,7,G,168,29,8,Georgia Tech,12
1610612738,1999,952,Antoine Walker,1976-08-12,6.75,00,8,F,245,23,3,Kentucky,12
1610612738,1999,344,Dana Barros,1967-04-13,5.916666666666667,00,11,G,163,33,10,Boston College,12
1610612738,1999,77,Doug Overton,1969-08-03,6.25,00,20,G,190,30,7,La Salle,12
